Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Age,EducationOrdinalEncoded,Relationship_InRelationship,Relationship_NotInRelationship,Relationship_Undefined,ChildrenHome,RegencyInMonths,TotalSpent,DealSeeker,BuyerType_CatalogueBuyer,BuyerType_MixedBuyer,BuyerType_StoreBuyer,BuyerType_WebBuyer,VisitedWebsiteRecently,AcceptedOffer
44051,20,79,7,58,6,3,18,4,3,1,4,6,41,4,0,1,0,1,23,171,1,0,0,1,0,1,1
42767,53,20,6,43,19,5,38,1,3,1,2,8,43,5,0,1,0,1,14,131,0,0,0,0,1,1,0
46106,84,30,0,8,2,0,14,1,1,1,2,6,38,4,1,0,0,1,2,54,0,0,0,1,0,1,0
16927,50,20,2,23,3,1,4,5,3,0,4,8,38,5,1,0,0,1,15,53,1,0,0,1,0,1,0
59754,96,115,27,44,4,146,139,3,5,2,6,5,49,2,1,0,0,1,35,475,1,0,0,1,0,1,1
53700,94,263,5,233,69,41,83,4,5,5,8,5,62,2,0,1,0,1,28,694,1,0,0,1,0,1,0
59041,25,69,2,15,2,2,6,2,2,0,4,5,41,2,1,0,0,1,6,96,0,0,0,1,0,1,0
54237,48,267,3,30,4,0,57,4,5,2,5,6,57,5,0,1,0,1,20,361,1,0,1,0,0,1,0
70647,65,561,85,171,25,123,114,2,4,7,13,2,47,2,0,1,0,1,27,1079,0,0,0,1,0,1,0
52597,69,492,0,37,7,0,42,3,6,3,8,5,52,5,0,1,0,1,6,578,1,0,0,1,0,1,0
41021,12,14,7,9,6,16,12,2,2,0,3,6,45,4,1,0,0,1,24,64,0,0,0,1,0,1,1
40233,84,80,4,46,0,17,2,5,2,1,5,6,39,5,1,0,0,1,14,149,1,0,0,1,0,1,0
50183,47,97,12,84,13,10,15,7,3,1,6,5,34,2,1,0,0,1,6,231,1,0,0,1,0,1,0
54753,87,197,107,227,7,59,131,3,5,2,11,4,55,2,1,0,0,1,12,728,1,0,0,1,0,1,0
92955,35,693,21,925,31,24,84,1,6,7,9,2,41,2,1,0,0,0,16,1778,0,0,0,1,0,1,1
33471,47,43,2,27,0,9,12,3,3,0,4,7,41,2,1,0,0,1,24,93,1,0,0,1,0,1,0
34596,48,14,0,2,0,0,7,1,1,0,2,8,40,5,1,0,0,1,20,23,0,0,0,1,0,1,1
44010,46,186,36,234,86,72,48,6,10,2,6,9,34,2,1,0,0,1,26,662,1,0,0,0,1,1,0
84219,27,434,137,400,45,137,45,1,3,4,10,1,26,2,1,0,0,0,11,1198,0,0,0,1,0,1,0
40706,37,59,0,11,4,2,5,4,3,0,4,7,46,5,1,0,0,1,23,81,1,0,0,1,0,1,0
15716,8,16,5,30,8,7,26,3,3,0,4,8,26,3,1,0,0,1,24,92,1,0,0,1,0,1,0
59052,29,230,35,75,63,57,31,3,7,1,7,5,55,3,0,1,0,1,13,491,1,0,1,0,0,1,0
80573,85,829,138,430,60,92,15,1,4,6,13,2,43,4,1,0,0,0,26,1564,0,0,0,1,0,1,0
83715,2,318,8,407,150,35,8,1,2,8,13,0,52,2,1,0,0,0,10,926,0,0,0,1,0,0,0
82576,66,1206,55,445,168,18,18,1,2,4,12,1,55,4,1,0,0,0,35,1910,0,0,0,1,0,1,1
56962,60,292,3,77,10,3,26,7,6,3,5,7,49,4,1,0,0,1,13,411,1,0,0,0,1,1,0
35704,54,30,9,12,2,11,30,3,2,0,4,4,62,2,1,0,0,1,10,94,1,0,0,1,0,1,0
53103,70,729,17,133,11,0,195,5,10,6,7,7,60,2,1,0,0,1,12,1085,1,0,0,0,1,1,1
46779,55,12,1,3,0,0,7,1,0,1,2,4,54,3,0,1,0,1,12,23,0,0,0,1,0,1,0
4861,20,2,1,1,1,0,1,0,0,0,0,14,49,2,0,1,0,0,6,6,0,0,1,0,0,1,0
33462,78,22,3,18,0,0,11,1,2,0,3,7,35,4,0,1,0,1,17,54,0,0,0,1,0,1,0
63693,63,587,43,337,42,87,54,3,11,6,9,6,36,2,0,1,0,1,14,1150,1,0,0,0,1,1,0
80763,17,674,168,108,192,42,231,1,5,11,6,3,64,2,1,0,0,0,16,1415,0,1,0,0,0,1,1
65352,43,284,3,84,4,7,23,2,4,2,8,4,40,5,1,0,0,1,16,405,0,0,0,1,0,1,0
82170,13,1023,93,651,49,55,37,1,5,6,7,2,36,5,1,0,0,0,13,1908,0,0,0,1,0,1,0
75759,46,1394,22,708,89,91,182,1,9,7,9,5,45,2,1,0,0,0,14,2486,0,0,1,0,0,1,1
79689,65,311,26,640,180,37,121,1,4,9,13,2,38,3,0,1,0,0,13,1315,0,0,0,1,0,1,0
35340,1,27,0,12,0,1,5,2,2,0,3,5,58,5,0,1,0,1,6,45,0,0,0,1,0,1,0
85683,6,1296,17,311,45,69,51,1,2,4,10,1,60,2,0,1,0,0,9,1789,0,0,0,1,0,1,1
24884,32,3,6,7,0,0,3,1,0,0,3,7,42,3,1,0,0,1,25,19,0,0,0,1,0,1,0
42021,34,393,5,136,7,5,27,5,10,1,6,9,33,4,1,0,0,1,28,573,1,0,0,0,1,1,1
64449,70,218,63,282,137,35,70,4,5,3,12,4,25,2,0,1,0,1,10,805,1,0,0,1,0,1,0
64587,49,66,0,16,0,6,20,2,1,1,4,3,60,2,0,1,0,1,6,108,0,0,0,1,0,1,0
34824,65,4,2,11,2,0,4,1,1,0,2,6,19,2,0,1,0,0,9,23,0,0,0,1,0,1,0
75437,25,795,0,545,95,58,0,1,8,4,10,6,36,2,1,0,0,0,15,1493,0,0,0,1,0,1,1
26091,84,15,10,19,8,17,20,3,2,1,3,5,57,2,1,0,0,1,10,89,1,0,0,1,0,1,0
52845,7,384,25,292,130,41,64,3,8,8,6,6,41,2,1,0,0,1,16,936,1,0,1,0,0,1,1
46086,34,244,8,32,7,2,50,4,3,1,8,4,58,2,0,1,0,1,21,343,1,0,0,1,0,1,0
78028,38,158,19,288,25,0,38,1,6,4,9,7,58,5,0,1,0,1,26,528,0,0,0,1,0,1,1
95169,1,1285,21,449,106,20,20,1,4,3,4,1,27,5,0,1,0,0,15,1901,0,0,1,0,0,1,1
56337,25,349,16,144,28,5,182,5,8,5,4,8,33,3,1,0,0,1,21,724,1,0,0,0,1,1,1
22434,25,4,12,11,3,13,15,2,2,0,3,8,27,2,1,0,0,1,22,58,0,0,0,1,0,1,0
36930,50,223,2,31,0,2,39,5,5,2,4,8,60,5,1,0,0,1,19,297,1,0,0,0,1,1,0
36130,46,157,43,127,68,56,37,6,3,8,4,4,60,2,0,1,0,1,23,488,1,1,0,0,0,1,1
65569,96,397,46,288,20,38,70,2,6,5,10,3,61,4,1,0,0,1,31,859,0,0,0,1,0,1,0
83844,57,901,31,345,75,31,191,1,4,4,11,1,62,2,1,0,0,0,13,1574,0,0,0,1,0,1,1
19514,47,14,3,21,2,1,28,4,3,1,2,8,46,2,1,0,0,1,11,69,1,0,0,0,1,1,1
36736,52,10,0,3,0,0,4,1,1,0,2,6,51,5,0,1,0,1,15,17,0,0,0,1,0,1,0
77568,30,1230,0,396,232,178,158,1,10,2,8,5,35,2,1,0,0,1,28,2194,0,0,0,0,1,1,1
49187,63,81,1,31,2,1,0,1,1,1,5,2,38,5,1,0,0,1,2,116,0,0,0,1,0,1,0
30168,51,154,20,66,0,12,27,7,6,1,4,9,36,2,0,1,0,1,18,279,1,0,0,0,1,1,0
34053,14,63,0,21,7,0,12,1,3,0,3,8,46,4,1,0,0,1,26,103,0,0,1,0,0,1,0
38196,20,30,0,11,0,0,3,3,2,0,4,5,43,4,1,0,0,1,8,44,1,0,0,1,0,1,0
59412,56,90,67,165,30,43,11,1,4,2,8,3,63,4,1,0,0,0,8,406,0,0,0,1,0,1,0
70924,41,635,114,254,132,152,76,1,6,6,7,3,49,3,1,0,0,0,6,1363,0,0,0,1,0,1,1
54165,72,127,4,73,15,6,11,1,2,1,7,2,45,2,1,0,0,0,19,236,0,0,0,1,0,1,0
32300,1,13,3,6,6,5,6,1,1,0,3,8,41,2,1,0,0,1,22,39,0,0,0,1,0,1,0
20180,27,18,42,24,15,20,18,1,2,1,4,7,38,2,0,1,0,0,22,137,0,0,0,1,0,1,0
34961,77,45,2,26,4,1,1,3,3,1,3,7,41,2,1,0,0,1,6,79,1,0,1,0,0,1,0
28440,87,38,1,24,0,0,0,1,2,0,3,8,40,5,1,0,0,1,18,63,0,0,0,1,0,1,0
64504,81,986,36,168,16,0,108,7,11,3,4,7,61,5,1,0,0,1,21,1314,1,0,0,0,1,1,1
33564,51,61,0,3,0,0,7,1,1,1,3,5,48,4,1,0,0,1,6,71,0,0,0,1,0,1,0
17345,79,4,9,16,17,0,12,2,2,1,2,8,36,2,1,0,0,1,33,58,0,0,1,0,0,1,0
56320,11,201,53,172,116,77,83,3,5,4,9,4,47,5,1,0,0,1,17,702,1,0,0,1,0,1,0
28647,54,19,8,29,0,12,26,1,2,2,2,7,36,2,0,1,0,1,16,94,0,0,1,0,0,1,1
15038,93,4,8,11,19,12,26,2,2,1,2,9,27,1,0,1,0,1,23,80,0,0,1,0,0,1,0
32173,0,18,0,2,0,0,2,1,1,0,3,4,56,5,0,1,0,1,23,22,0,0,0,1,0,1,0
68316,54,806,80,161,120,11,33,5,10,7,10,6,50,3,1,0,0,1,32,1211,1,0,1,0,0,1,0
74538,21,380,98,733,110,112,28,1,8,8,5,3,43,2,1,0,0,0,18,1461,0,0,1,0,0,1,1
91700,58,576,172,961,125,115,19,1,8,6,5,3,43,2,0,1,0,0,23,1968,0,0,0,0,1,1,1
68695,3,458,81,356,106,50,40,1,4,4,7,2,45,2,1,0,0,0,6,1091,0,0,0,1,0,1,0
31056,99,5,10,13,3,8,16,1,1,0,3,8,37,3,1,0,0,1,23,55,0,0,0,1,0,1,0
79593,70,350,60,568,110,133,145,1,5,6,7,2,41,2,1,0,0,0,1,1366,0,0,0,1,0,1,1
28071,65,39,33,130,41,26,44,2,5,1,5,8,34,2,0,1,0,0,28,313,0,0,1,0,0,1,0
37334,44,26,1,16,2,2,15,4,3,0,4,4,56,5,1,0,0,1,10,62,1,0,0,1,0,1,0
46423,6,68,0,16,0,0,8,3,2,0,4,7,42,4,0,1,0,1,15,92,1,0,0,1,0,1,0
37126,9,45,3,9,4,4,7,1,1,2,2,6,43,5,1,0,0,1,9,72,0,0,1,0,0,1,1
47703,95,359,0,134,13,26,123,4,6,3,8,5,61,2,1,0,0,1,19,655,1,0,0,1,0,1,0
61180,70,403,24,29,6,24,218,2,5,5,6,3,55,2,1,0,0,1,8,704,0,0,0,1,0,1,1
38998,92,34,1,14,0,0,5,3,2,0,3,8,60,2,1,0,0,1,33,54,1,0,0,1,0,1,0
8028,62,73,18,66,7,12,2,15,0,1,0,19,23,2,0,1,0,0,27,178,1,1,0,0,0,1,0
76081,85,292,30,415,63,33,200,1,4,5,4,2,52,2,1,0,0,0,7,1033,0,1,0,0,0,1,1
34728,2,14,0,16,0,0,6,1,1,1,2,6,28,2,1,0,0,1,17,36,0,0,0,1,0,1,1
33168,0,80,1,37,0,1,3,3,2,1,4,7,49,4,0,1,0,1,26,122,1,0,0,1,0,1,0
33585,91,30,11,33,13,6,29,1,2,0,4,4,48,4,1,0,0,1,15,122,0,0,0,1,0,1,0
77037,3,463,96,333,168,53,10,1,7,7,12,3,54,5,1,0,0,1,14,1123,0,0,0,1,0,1,0
35196,68,75,12,141,43,39,187,6,6,1,5,8,30,2,1,0,0,1,25,497,1,0,0,0,1,1,1
44529,98,538,13,91,17,6,26,6,6,2,11,5,48,2,1,0,0,1,20,691,1,0,0,1,0,1,1
70924,41,635,114,254,132,152,76,1,6,6,7,3,49,3,1,0,0,0,6,1363,0,0,0,1,0,1,1
28764,16,8,0,3,0,0,1,1,1,0,2,8,48,5,1,0,0,1,8,12,0,0,0,1,0,1,1
69098,82,1315,22,780,145,0,178,1,7,8,9,5,65,5,1,0,0,0,22,2440,0,0,0,1,0,1,0
25959,1,4,2,12,7,5,26,2,1,2,2,6,44,3,0,1,0,1,22,56,0,0,1,0,0,1,1
27100,64,12,0,13,2,0,10,1,1,0,3,7,31,4,1,0,0,1,20,37,0,0,0,1,0,1,0
70596,68,347,44,534,17,0,26,1,3,5,12,2,29,2,0,1,0,0,31,968,0,0,0,1,0,1,0
42557,98,192,5,53,0,5,15,4,6,1,4,8,40,2,1,0,0,1,28,270,1,0,0,0,1,1,0
53312,32,241,0,12,0,0,25,1,5,1,5,7,63,5,1,0,0,0,15,278,0,0,1,0,0,1,0
72228,87,631,28,491,30,14,56,1,6,7,8,3,62,2,0,1,0,0,25,1250,0,0,0,1,0,1,0
67605,84,336,28,282,184,54,54,1,2,8,6,1,27,2,1,0,0,0,21,938,0,1,0,0,0,1,0
62845,3,1099,0,45,0,0,34,11,3,4,10,8,65,4,1,0,0,1,35,1178,1,0,0,1,0,1,1
65196,34,743,19,181,12,0,200,2,7,6,11,5,56,2,1,0,0,1,17,1155,0,0,0,1,0,1,1
42000,23,124,83,267,85,59,35,2,5,2,11,5,27,5,0,1,0,0,15,653,0,0,0,1,0,1,1
35860,37,15,0,8,4,2,20,2,1,1,2,5,41,5,0,1,0,1,7,49,0,0,0,1,0,1,1
65526,22,397,19,69,12,0,9,1,4,4,8,2,50,5,1,0,0,1,2,506,0,0,0,1,0,1,0
16860,19,10,4,4,3,3,14,3,1,1,3,7,53,2,1,0,0,1,24,38,1,0,0,1,0,1,0
83528,7,530,117,678,134,44,147,1,4,10,8,1,22,2,0,1,0,0,12,1650,0,1,0,0,0,1,1
64176,52,1215,33,249,64,116,149,8,8,9,8,6,49,3,0,1,0,1,33,1826,1,1,0,0,0,1,0
22304,91,3,2,7,0,4,2,1,1,0,2,8,58,2,0,1,0,0,32,18,0,0,0,1,0,1,0
67023,93,444,44,382,11,8,17,1,3,7,13,2,36,2,1,0,0,0,9,906,0,0,0,1,0,1,0
32892,78,26,0,15,2,1,2,2,3,0,3,8,43,5,1,0,0,1,7,46,0,0,1,0,0,1,0
70713,23,736,114,279,82,76,190,6,5,6,8,3,48,2,1,0,0,1,33,1477,1,0,0,1,0,1,0
59925,83,473,21,176,19,21,56,3,9,2,9,6,59,2,1,0,0,1,25,766,1,0,1,0,0,1,0
39722,92,32,0,5,2,0,8,2,2,0,3,5,61,2,1,0,0,1,10,47,0,0,0,1,0,1,0
46610,4,288,10,30,4,10,125,1,6,1,6,6,56,2,1,0,0,0,17,467,0,0,1,0,0,1,0
88347,32,1050,178,555,77,138,118,1,4,7,9,1,53,2,1,0,0,0,22,2116,0,0,0,1,0,1,1
87171,27,1001,44,107,58,44,44,1,6,7,11,2,33,5,1,0,0,0,24,1298,0,0,0,1,0,1,1
26907,10,9,1,7,0,3,2,2,1,0,3,7,38,3,1,0,0,1,16,22,0,0,0,1,0,1,0
50014,9,234,14,77,19,10,42,2,4,1,8,5,46,4,0,1,0,1,11,396,0,0,0,1,0,1,0
41014,65,7,2,6,2,0,3,1,1,0,2,7,36,5,1,0,0,1,20,20,0,0,0,1,0,1,0
66294,68,251,108,334,65,92,117,1,4,3,5,2,49,2,0,1,0,0,9,967,0,0,0,1,0,1,0
36715,16,172,10,125,21,13,16,6,7,2,4,9,43,2,1,0,0,1,25,357,1,0,0,0,1,1,1
79456,12,565,42,548,64,83,99,1,5,6,4,3,58,2,1,0,0,0,28,1401,0,1,0,0,0,1,1
40479,95,5,0,8,2,0,0,1,0,0,3,4,32,2,1,0,0,1,16,15,0,0,0,1,0,1,0
75345,16,918,57,842,99,38,133,1,5,8,6,3,44,4,0,1,0,0,23,2087,0,1,0,0,0,1,1
54233,46,652,8,158,21,0,142,4,11,6,5,8,37,2,1,0,0,1,21,981,1,0,0,0,1,1,0
24163,3,4,1,7,2,1,2,2,1,0,3,4,44,2,0,1,0,1,12,17,0,0,0,1,0,1,0
84460,80,152,27,103,106,54,81,0,9,9,4,5,56,5,1,0,0,0,21,523,0,0,1,0,0,1,1
43776,77,8,0,9,2,1,3,1,1,0,2,6,31,2,1,0,0,1,10,23,0,0,0,1,0,1,0
71691,0,336,130,411,240,32,43,1,4,7,5,2,56,5,0,1,0,0,9,1192,0,1,0,0,0,1,1
85844,62,938,19,843,25,95,38,1,6,6,7,2,41,5,1,0,0,0,7,1958,0,0,0,1,0,1,1
39190,91,68,8,18,19,8,12,2,2,1,4,5,40,5,0,1,0,1,8,133,0,0,0,1,0,1,0
71367,24,227,23,389,42,21,75,1,4,5,7,2,55,2,1,0,0,0,16,777,0,0,0,1,0,1,0
38578,2,38,4,22,3,3,3,3,3,0,3,8,42,5,0,1,0,1,18,73,1,0,1,0,0,1,0
57236,22,105,0,9,2,1,4,3,2,1,4,3,49,5,1,0,0,1,1,121,1,0,0,1,0,1,0
61825,56,162,50,100,55,30,27,1,4,2,8,4,35,2,0,1,0,1,17,424,0,0,0,1,0,1,0
79803,54,574,8,216,21,16,33,1,4,3,5,1,56,2,0,1,0,1,10,868,0,0,0,1,0,1,0
80910,71,160,80,369,67,39,41,1,3,3,8,1,28,3,0,1,0,0,26,756,0,0,0,1,0,1,0
27590,38,6,0,5,0,0,1,1,1,0,2,7,32,4,1,0,0,1,20,12,0,0,0,1,0,1,0
56775,62,614,35,160,58,35,35,2,5,8,10,5,35,2,1,0,0,1,23,937,0,0,0,1,0,1,0
83829,78,897,161,430,186,161,27,0,4,7,6,1,39,2,0,1,0,0,16,1862,0,1,0,0,0,1,1
54210,18,70,54,109,80,9,45,2,4,1,7,5,35,3,1,0,0,1,19,367,0,0,0,1,0,1,0
38508,95,120,19,206,25,19,54,6,7,2,5,8,28,2,1,0,0,1,22,443,1,0,0,0,1,1,0
53187,66,211,2,30,7,7,10,2,4,1,6,5,44,2,1,0,0,1,14,267,0,0,0,1,0,1,0
30023,28,11,0,16,7,6,21,1,2,0,3,8,42,2,1,0,0,1,9,61,0,0,0,1,0,1,0
76045,78,760,53,400,17,93,0,1,4,5,11,2,54,5,0,1,0,0,13,1323,0,0,0,1,0,1,1
50870,13,53,0,8,0,0,2,1,2,0,3,5,62,5,1,0,0,1,6,63,0,0,0,1,0,1,0
15315,27,7,4,13,15,8,17,2,2,0,4,5,44,3,1,0,0,0,21,64,0,0,0,1,0,1,0
65463,17,391,32,70,21,32,16,2,6,2,9,5,40,3,1,0,0,1,11,562,0,0,0,1,0,1,1
66480,71,199,9,57,20,21,6,7,4,1,7,4,49,2,1,0,0,1,7,312,1,0,0,1,0,1,0
76773,79,516,56,449,86,33,16,1,2,2,11,1,60,2,0,1,0,0,22,1156,0,0,0,1,0,1,0
81698,1,709,45,115,30,160,45,1,8,2,5,5,31,3,0,1,0,0,24,1104,0,0,0,0,1,1,1
54466,78,12,0,4,0,0,0,1,1,0,2,5,41,5,0,1,0,1,4,16,0,0,0,1,0,1,0
98777,23,1000,19,711,125,115,38,0,4,6,9,1,54,4,0,1,0,0,10,2008,0,0,0,1,0,1,1
16269,75,19,3,18,3,1,0,3,3,0,3,8,30,5,0,1,0,1,16,44,1,0,1,0,0,1,0
71819,70,1224,28,140,0,14,168,3,3,3,5,6,43,2,1,0,0,1,16,1574,1,0,0,1,0,1,1
33569,10,16,2,18,3,0,24,1,1,1,2,8,31,5,1,0,0,1,14,63,0,0,0,1,0,1,1
36262,24,88,39,54,64,28,153,1,3,5,3,6,31,4,1,0,0,0,15,426,0,1,0,0,0,1,1
22634,47,2,23,11,8,6,46,1,2,1,2,8,48,1,1,0,0,0,23,96,0,0,1,0,0,1,0
47025,98,508,11,59,23,5,29,5,11,1,6,9,36,3,1,0,0,1,12,635,1,0,0,0,1,1,0
70566,4,381,28,215,84,28,21,2,6,5,9,3,46,2,0,1,0,1,18,757,0,0,0,1,0,1,0
31605,15,74,0,42,2,1,6,2,2,1,4,7,35,5,1,0,0,1,25,125,0,0,0,1,0,1,0
52034,67,146,0,93,7,13,73,5,4,2,5,7,41,4,0,1,0,1,19,332,1,0,0,1,0,1,0
48526,32,23,17,23,43,20,9,1,2,1,4,3,35,2,0,1,0,1,12,135,0,0,0,1,0,1,0
46734,40,110,5,137,26,23,29,2,6,1,5,7,60,2,1,0,0,1,25,330,0,0,0,0,1,1,0
39552,54,165,3,147,4,24,41,7,6,2,5,8,52,2,0,1,0,1,24,384,1,0,0,0,1,1,1
86358,78,957,47,494,82,47,95,4,5,3,6,8,48,2,0,1,0,1,28,1722,1,0,0,1,0,1,0
46931,94,41,0,17,3,1,16,2,1,1,3,3,37,2,1,0,0,1,8,78,0,0,0,1,0,1,0
16581,51,1,3,4,2,3,11,1,0,0,3,4,29,1,0,1,0,0,13,24,0,0,0,1,0,1,0
63998,42,176,29,818,0,33,112,1,7,6,11,4,62,3,0,1,0,0,12,1168,0,0,0,1,0,1,1
67381,67,815,8,53,11,0,70,4,2,2,9,7,63,4,1,0,0,1,23,957,1,0,0,1,0,1,1
25930,87,6,1,2,2,0,4,1,1,0,2,7,47,2,0,1,0,1,14,15,0,0,0,1,0,1,0
42693,29,8,4,20,6,3,16,1,1,0,3,5,36,2,1,0,0,1,6,57,0,0,0,1,0,1,0
85606,89,717,42,864,219,30,84,2,6,7,9,3,38,2,1,0,0,1,24,1956,0,0,0,1,0,1,1
72903,74,1067,138,750,0,19,39,1,7,5,8,4,29,2,0,1,0,0,14,2013,0,0,0,1,0,1,1
49669,97,166,5,107,11,8,29,2,5,1,6,6,40,3,1,0,0,1,7,326,0,0,0,1,0,1,0
36778,63,29,4,34,2,4,4,3,3,0,3,9,46,5,1,0,0,1,31,77,1,0,1,0,0,1,0
85696,88,714,76,395,116,0,12,1,4,6,9,1,52,5,0,1,0,0,22,1313,0,0,0,1,0,1,1
10979,34,8,4,10,2,2,4,2,3,0,3,5,25,4,0,1,0,0,7,30,0,0,1,0,0,1,0
49678,81,229,5,56,3,2,20,2,6,2,4,7,53,2,1,0,0,1,23,315,0,0,0,0,1,1,0
56129,65,320,48,133,39,72,48,4,6,2,10,4,61,4,1,0,0,1,18,660,1,0,0,1,0,1,0
37155,51,23,0,26,7,15,3,1,2,0,4,5,25,2,1,0,0,1,23,74,0,0,0,1,0,1,0
21282,76,1,5,8,4,8,20,2,2,1,2,6,36,3,0,1,0,1,2,46,0,0,1,0,0,1,0
33419,76,56,0,12,0,0,18,2,2,0,4,7,52,5,0,1,0,1,16,86,0,0,0,1,0,1,0
63285,84,508,124,249,50,38,134,1,6,5,13,3,69,2,0,1,0,0,19,1103,0,0,0,1,0,1,0
21255,56,29,0,25,2,2,3,4,2,1,4,4,40,4,1,0,0,1,11,61,1,0,0,1,0,1,0
42162,31,46,7,59,2,4,27,2,3,1,3,6,33,2,1,0,0,1,13,145,0,0,1,0,0,1,1
54450,0,454,0,171,8,19,32,12,9,2,8,8,58,2,1,0,0,1,27,684,1,0,0,0,1,1,0
57744,91,350,3,39,0,0,19,2,9,1,4,8,60,5,1,0,0,1,12,411,0,0,0,0,1,1,0
26576,40,10,0,8,0,0,9,1,1,0,2,9,28,2,0,1,0,1,26,27,0,0,0,1,0,1,1
57513,59,735,40,183,52,20,30,2,9,3,13,6,71,5,0,1,0,0,18,1060,0,0,0,1,0,1,0
68142,96,897,126,196,91,112,37,3,10,4,7,6,50,2,1,0,0,1,28,1459,1,0,0,0,1,1,0
7500,61,5,2,3,3,0,5,1,1,0,2,8,35,2,1,0,0,1,28,18,0,0,0,1,0,1,0
83145,14,777,35,731,39,137,114,1,5,9,11,2,40,2,1,0,0,0,27,1833,0,0,0,1,0,1,1
54197,16,162,6,37,6,13,13,2,1,3,6,1,54,4,1,0,0,1,10,237,0,0,0,1,0,1,0
23091,98,35,0,11,0,0,2,4,2,1,3,7,51,5,0,1,0,1,7,48,1,0,0,1,0,1,0
46049,11,342,9,112,19,14,19,10,5,2,9,7,38,2,1,0,0,1,17,515,1,0,0,1,0,1,1
56715,52,258,105,239,237,172,9,1,7,3,4,4,40,2,1,0,0,0,31,1020,0,0,0,0,1,1,0
79410,19,658,80,483,123,13,13,1,3,2,5,1,53,2,1,0,0,0,7,1370,0,0,0,1,0,1,0
57304,61,356,80,329,138,17,106,2,7,6,10,5,63,2,1,0,0,1,14,1026,0,0,0,1,0,1,0
44375,73,213,5,28,7,7,41,1,4,1,6,5,49,2,1,0,0,1,9,301,0,0,0,1,0,1,0
54450,0,454,0,171,8,19,32,12,9,2,8,8,58,2,1,0,0,1,27,684,1,0,0,0,1,1,0
59594,74,457,4,29,0,0,9,1,8,1,7,7,49,2,1,0,0,1,26,499,0,0,0,0,1,1,1
80685,55,241,45,604,34,26,54,1,6,4,10,2,20,2,1,0,0,0,28,1004,0,0,0,1,0,1,0
40344,48,210,0,6,0,0,2,2,4,1,5,7,40,5,1,0,0,1,14,218,0,0,0,1,0,1,0
62710,53,441,35,83,7,29,11,4,4,2,12,4,42,2,1,0,0,1,19,606,1,0,0,1,0,1,0
48985,13,19,13,18,10,7,8,1,1,1,3,3,46,3,1,0,0,1,20,75,0,0,0,1,0,1,0
35322,34,28,9,37,12,7,13,3,2,0,4,8,46,2,1,0,0,1,28,106,1,0,0,1,0,1,0
77142,54,476,75,162,29,151,97,1,4,4,8,2,66,2,1,0,0,0,19,990,0,0,0,1,0,1,0
81657,69,364,40,425,158,60,50,1,3,4,8,1,45,2,0,1,0,0,11,1097,0,0,0,1,0,1,0
14421,81,0,0,2,3,3,8,1,1,0,2,5,18,1,1,0,0,0,10,16,0,0,0,1,0,1,1
20130,99,0,6,3,7,6,12,1,1,0,3,8,40,3,1,0,0,0,9,34,0,0,0,1,0,1,0
74214,3,863,83,547,86,99,33,1,8,2,5,5,24,5,1,0,0,0,28,1711,0,0,0,0,1,1,0
66726,61,349,7,35,0,0,47,3,8,2,4,7,57,4,1,0,0,1,1,438,1,0,0,0,1,1,1
23724,65,5,23,15,0,18,14,2,2,0,3,8,35,1,1,0,0,1,17,75,0,0,0,1,0,1,0
47353,93,184,2,19,8,8,4,3,2,2,6,5,54,4,1,0,0,1,13,225,1,0,0,1,0,1,0
33444,24,8,0,8,0,0,2,1,1,0,2,8,62,4,1,0,0,1,33,18,0,0,0,1,0,1,0
54386,8,277,21,64,62,21,25,2,3,2,10,3,33,2,1,0,0,1,19,470,0,0,0,1,0,1,0
28510,72,44,5,19,0,4,19,3,2,0,4,5,33,2,0,1,0,1,20,91,1,0,0,1,0,1,0
90638,29,1156,120,915,94,144,96,1,3,4,10,1,23,4,0,1,0,0,10,2525,0,0,0,1,0,1,1
48070,33,373,14,83,6,9,19,3,8,2,6,7,64,2,1,0,0,1,23,504,1,0,0,0,1,1,0
43140,68,134,8,76,6,0,11,1,4,1,5,6,57,2,1,0,0,1,20,235,0,0,0,1,0,1,0
54959,55,1148,0,60,0,0,24,3,9,5,4,7,53,5,0,1,0,1,23,1232,1,0,0,0,1,1,1
15056,76,6,12,3,21,6,40,5,2,2,3,5,56,1,0,1,0,1,22,88,1,0,0,1,0,1,0
26954,17,4,1,11,0,0,1,1,1,0,2,7,43,2,0,1,0,1,5,17,0,0,0,1,0,1,0
22327,94,5,4,8,2,0,5,1,1,0,3,5,29,2,0,1,0,1,22,24,0,0,0,1,0,1,0
44393,86,24,2,20,2,2,10,2,1,0,4,4,49,2,1,0,0,1,16,60,0,0,0,1,0,1,0
62000,25,899,0,101,0,0,20,1,6,6,13,4,62,5,0,1,0,1,16,1020,0,0,0,1,0,1,1
31497,22,108,1,28,13,1,4,2,3,1,4,8,52,5,1,0,0,1,30,155,0,0,0,1,0,1,0
45894,15,27,2,7,0,2,13,1,1,0,3,5,40,3,1,0,0,1,10,51,0,0,0,1,0,1,0
78579,35,816,66,549,216,66,99,1,5,6,4,3,44,4,0,1,0,0,24,1812,0,1,0,0,0,1,1
